,author,frequency,sentence
223,EAP,0.3681458091919066,"evening papers spoke of a police raid on some curious revellers in a ravine beyond meadow hill just before dawn, and mentioned that the white stone there was an object of age long superstitious regard."
224,MWS,0.06877979027645377,his majesty did not think; he shuffled.
225,HPL,0.2049077145041415,the lady was dressed in a dark suit and covered with a thick black veil.
226,EAP,0.6861061691486567,"'we are perfectly convinced,' it says, 'that the body found was that of a murdered female.' ""nor is this the sole instance, even in this division of his subject, where our reasoner unwittingly reasons against himself."
227,EAP,0.9027780769280473,"when we were together, my friend was always far ahead; i could comprehend his presence despite the absence of form by a species of pictorial memory whereby his face appeared to me, golden from a strange light and frightful with its weird beauty, its anomalously youthful cheeks, its burning eyes, its olympian brow, and its shadowing hair and growth of beard."
228,EAP,0.641632814822154,"unbend your brow; relax the stern melancholy of your regard; permit a friend, a sincere, affectionate friend, i will be one, to convey some relief, some momentary pause to your sufferings."
229,EAP,0.3833349846428218,"suddenly, as i gazed on him, an idea seized me that this little creature was unprejudiced and had lived too short a time to have imbibed a horror of deformity."
230,EAP,0.34450480100284736,"nevertheless, as i saw dr. muñoz in that blast of cool air, i felt a repugnance which nothing in his aspect could justify."
231,EAP,0.3605942991052775,"my chief acquaintances at lefferts corners had been the affable reporters, of whom several still remained to collect final echoes of the tragedy."
232,EAP,0.24263910846518685,"some swell guy, too 's father's a big corp'ration lawyer up in his burg, 'n' 's mother's some lit'ry genius."
233,EAP,0.623914981972008,"and now i leapt up precipitately, and escaped from the hut, before nature could revoke her laws, and inorganic words be breathed in answer from the lips of the departed."
234,EAP,0.1796509849702118,"he seemed to be making an effort to reply, but had no longer sufficient volition."
235,EAP,1.21046442002421,"that the true 'result of the natural style of gardening is seen rather in the absence of all defects and incongruities, than in the creation of any special wonders or miracles,' is a proposition better suited to the grovelling apprehension of the herd, than to the fervid dreams of the man of genius."
236,EAP,0.21470325968493012,i felt that it was of joy of hope; but felt also that it had perished in its formation.
237,MWS,0.29683296260989306,"my endeavours were directed towards urging them to their usual attention to their crops, and to the acting as if pestilence did not exist."
238,EAP,0.6764912401621445,"i believe it to be an intuitive discernment, a quick but never failing power of judgment, a penetration into the causes of things, unequalled for clearness and precision; add to this a facility of expression and a voice whose varied intonations are soul subduing music."
239,EAP,0.34786054906758457,"they loved and sympathized with one another; and their joys, depending on each other, were not interrupted by the casualties that took place around them."
240,HPL,0.07041978260744607,say something about objectivity and subjectivity.
241,EAP,0.6158336169277889,"in each of the five smaller holes, i deposited a canister containing fifty pounds, and in the larger one a keg holding one hundred and fifty pounds, of cannon powder."
242,HPL,0.10262055170114559,at other times i was quickly and impetuously smitten.
243,MWS,0.6018059527592415,but she died; and with my own hands i bore her to the tomb; and i laughed with a long and bitter laugh as i found no traces of the first in the channel where i laid the second.
244,EAP,0.5125291312532577,"bazaars abounded; and in these were displayed rich wares in infinite variety and profusion silks, muslins, the most dazzling cutlery, the most magnificent jewels and gems."
245,EAP,0.4367986421928241,"most of the bodies, while roughly bipedal, had a forward slumping, and a vaguely canine cast."
246,EAP,0.1135483481879391,the idea struck my fancy at once.
247,EAP,0.08176135849641811,my immediate sensations are incapable of analysis.
248,EAP,0.5261201263036371,"if so, they must be horrors of the mind alone, for in some way the second of april had put a stop to whatever monstrous menace had begun its siege of mankind's soul."
249,EAP,0.12121616789940509,we rushed amid the crowd that surrounded it.
250,HPL,0.13731598944651693,the desert mountains and dreary glaciers are my refuge.
251,EAP,0.8009296154459183,"i turned from his marked, iron countenance to raymond, whose face, veiled by a smile, would not betray his care; yet his lips quivered somewhat, and his hand clasped the bench on which he sat, with a convulsive strength that made the muscles start again."
252,EAP,0.6322892749602609,"he came now to announce to us the completion of his essay on the pericyclical motions of the earth's axis, and the precession of the equinoctial points."
253,MWS,0.3946298061646012,"i felt almost ready to faint while he had stood there, but i had not betrayed my wakefulness by the slightest motion, although i had heard my own heart beat with violent fear."
254,EAP,0.780764972710316,"in lively terms he demonstrated the extremities to which constantinople was reduced; the wasted and haggard, though ferocious appearance of the troops; famine and pestilence was at work for them, he observed, and the infidels would soon be obliged to take refuge in their only hope submission."
255,EAP,0.32324598624100226,"the shriek, i said, was my own in a dream."
256,EAP,0.40441718108547037,"how is that?"" ""yes,"" he replied, ""there was, occasionally, very great danger indeed."
